time size
55 63350
56 63400
56 63450
55 63500
56 63550
55 63600
56 63650
56 63700
55 63750
56 63800
56 63850
69 63900
61 63950
59 64000
56 64050
56 64100
62 64150
58 64200
56 64250
56 64300
56 64350
56 64400
56 64450
57 64500
60 64550
57 64600
56 64650
56 64700
56 64750
56 64800
56 64850
56 64900
74 64950
57 65000
56 65050
56 65100
56 65150
57 65200
61 65250
74 65300
57 65350
58 65400
63 65450
58 65500
61 65550
61 65600
58 65650
71 65700
69 65750
60 65800
69 65850
61 65900
69 65950
59 66000
65 66050
60 66100
60 66150
60 66200
73 66250
73 66300
60 66350
73 66400
74 66450
71 66500
73 66550
62 66600
70 66650
69 66700
72 66750
57 66800
57 66850
61 66900
68 66950
69 67000
82 67050
82 67100
81 67150
68 67200
80 67250
73 67300
77 67350
144 67400
78 67450
76 67500
72 67550
98 67600
83 67650
71 67700
78 67750
74 67800
87 67850
87 67900
98 67950
221 68000
115 68050
81 68100
212 68150
86 68200
74 68250
75 68300
62 68350
92 68400
437 68450
86 68500
97 68550
720 68600
65 68650
75 68700
68 68750
74 68800
77 68850
60 68900
57 68950
77 69000
79 69050
60 69100
71 69150
70 69200
68 69250
62 69300
58 69350
79 69400
69 69450
74 69500
58 69550
61 69600
70 69650
61 69700
70 69750
65 69800
66 69850
63 69900
84 69950
65 70000
73 70050
61 70100
73 70150
61 70200
75 70250
76 70300
70 70350
60 70400
71 70450
61 70500
85 70550
60 70600
61 70650
70 70700
60 70750
68 70800
212 70850
61 70900
91 70950
61 71000
60 71050
207 71100
79 71150
88 71200
83 71250
83 71300
64 71350
61 71400
71 71450
75 71500
92 71550
62 71600
85 71650
78 71700
83 71750
82 71800
72 71850
74 71900
63 71950
74 72000
81 72050
60 72100
71 72150
58 72200
74 72250
73 72300
75 72350
85 72400
81 72450
71 72500
67 72550
71 72600
69 72650
70 72700
79 72750
83 72800
74 72850
80 72900
83 72950
90 73000
74 73050
90 73100
86 73150
103 73200
159 73250
81 73300
74 73350
275 73400
73 73450
79 73500
74 73550
59 73600
80 73650
99 73700
85 73750
67 73800
71 73850
73 73900
80 73950
184 74000
61 74050
76 74100
62 74150
59 74200
64 74250
79 74300
72 74350
60 74400
66 74450
70 74500
76 74550
52 74600
78 74650
70 74700
86 74750
52 74800
67 74850
69 74900
62 74950
50 75000
77 75050
49 75100
66 75150
74 75200
81 75250
50 75300
70 75350
64 75400
69 75450
74 75500
51 75550
72 75600
69 75650
75 75700
78 75750
49 75800
205 75850
72 75900
51 75950
47 76000
73 76050
70 76100
53 76150
73 76200
70 76250
51 76300
48 76350
49 76400
49 76450
88 76500
79 76550
130 76600
82 76650
108 76700
69 76750
81 76800
122 76850
111 76900
81 76950
82 77000
79 77050
109 77100
71 77150
85 77200
91 77250
80 77300
76 77350
308 77400
69 77450
82 77500
122 77550
83 77600
78 77650
73 77700
73 77750
73 77800
131 77850
76 77900
72 77950
77 78000
85 78050
88 78100
82 78150
77 78200
70 78250
83 78300
75 78350
73 78400
115 78450
435 78500
92 78550
86 78600
107 78650
76 78700
62 78750
280 78800
83 78850
72 78900
60 78950
68 79000
80 79050
59 79100
58 79150
79 79200
60 79250
57 79300
56 79350
56 79400
56 79450
55 79500
56 79550
56 79600
55 79650
55 79700
60 79750
59 79800
58 79850
57 79900
57 79950
56 80000
56 80050
56 80100
66 80150
70 80200
65 80250
63 80300
61 80350
73 80400
58 80450
57 80500
57 80550
56 80600
56 80650
56 80700
56 80750
71 80800
70 80850
69 80900
73 80950
58 81000
78 81050
77 81100
73 81150
60 81200
76 81250
77 81300
76 81350
72 81400
57 81450
58 81500
110 81550
73 81600
81 81650
60 81700
57 81750
68 81800
74 81850
62 81900
75 81950
58 82000
70 82050
59 82100
90 82150
50 82200
74 82250
49 82300
48 82350
48 82400
48 82450
49 82500
47 82550
47 82600
46 82650
47 82700
47 82750
47 82800
69 82850
50 82900
47 82950
47 83000
47 83050
47 83100
48 83150
47 83200
51 83250
48 83300
47 83350
46 83400
47 83450
47 83500
48 83550
47 83600
50 83650
48 83700
46 83750
47 83800
47 83850
47 83900
48 83950
47 84000
49 84050
67 84100
66 84150
50 84200
47 84250
69 84300
49 84350
47 84400
47 84450
48 84500
48 84550
49 84600
47 84650
47 84700
49 84750
49 84800
48 84850
74 84900
50 84950
48 85000
48 85050
48 85100
47 85150
46 85200
46 85250
47 85300
48 85350
48 85400
46 85450
47 85500
47 85550
220 85600
48 85650
47 85700
47 85750
47 85800
47 85850
57 85900
47 85950
47 86000
47 86050
56 86100
49 86150
48 86200
46 86250
47 86300
51 86350
47 86400
48 86450
62 86500
48 86550
47 86600
48 86650
47 86700
47 86750
47 86800
49 86850
47 86900
48 86950
46 87000
47 87050
47 87100
47 87150
65 87200
48 87250
47 87300
48 87350
73 87400
51 87450
47 87500
47 87550
47 87600
49 87650
47 87700
47 87750
49 87800
47 87850
47 87900
47 87950
46 88000
48 88050
48 88100
47 88150
47 88200
47 88250
47 88300
47 88350
46 88400
47 88450
74 88500
49 88550
47 88600
46 88650
48 88700
49 88750
72 88800
49 88850
48 88900
46 88950
47 89000
47 89050
46 89100
47 89150
46 89200
47 89250
46 89300
49 89350
73 89400
50 89450
47 89500
47 89550
47 89600
47 89650
47 89700
47 89750
48 89800
47 89850
48 89900
47 89950
47 90000
47 90050
47 90100
48 90150
48 90200
47 90250
48 90300
71 90350
51 90400
47 90450
50 90500
48 90550
47 90600
47 90650
47 90700
47 90750
58 90800
48 90850
47 90900
47 90950
50 91000
61 91050
48 91100
47 91150
48 91200
47 91250
48 91300
67 91350
48 91400
47 91450
48 91500
46 91550
47 91600
47 91650
47 91700
47 91750
72 91800
64 91850
82 91900
69 91950
63 92000
58 92050
60 92100
57 92150
56 92200
55 92250
58 92300
56 92350
73 92400
59 92450
57 92500
56 92550
56 92600
55 92650
56 92700
55 92750
56 92800
55 92850
55 92900
55 92950
56 93000
55 93050
71 93100
59 93150
70 93200
67 93250
58 93300
58 93350
57 93400
56 93450
56 93500
56 93550
56 93600
56 93650
66 93700
74 93750
63 93800
58 93850
55 93900
56 93950
56 94000
59 94050
59 94100
58 94150
56 94200
55 94250
56 94300
56 94350
56 94400
58 94450
56 94500
56 94550
56 94600
56 94650
56 94700
56 94750
67 94800
58 94850
56 94900
56 94950
56 95000
56 95050
55 95100
57 95150
56 95200
56 95250
56 95300
56 95350
55 95400
56 95450
55 95500
59 95550
57 95600
56 95650
55 95700
71 95750
58 95800
71 95850
97 95900
60 95950
58 96000
72 96050
58 96100
56 96150
56 96200
56 96250
56 96300
56 96350
73 96400
60 96450
204 96500
80 96550
61 96600
80 96650
70 96700
67 96750
72 96800
60 96850
56 96900
75 96950
59 97000
56 97050
59 97100
65 97150
58 97200
60 97250
57 97300
57 97350
58 97400
56 97450
56 97500
56 97550
56 97600
56 97650
56 97700
56 97750
61 97800
72 97850
61 97900
61 97950
58 98000
56 98050
56 98100
56 98150
56 98200
56 98250
56 98300
73 98350
59 98400
73 98450
59 98500
57 98550
55 98600
56 98650
56 98700
56 98750
59 98800
57 98850
57 98900
60 98950
57 99000
56 99050
56 99100
76 99150
57 99200
56 99250
56 99300
56 99350
56 99400
56 99450
56 99500
56 99550
56 99600
56 99650
56 99700
55 99750
56 99800
61 99850
58 99900
57 99950
56 100000
55 100050
56 100100
56 100150
56 100200
56 100250
56 100300
56 100350
56 100400
56 100450
56 100500
56 100550
64 100600
58 100650
56 100700
56 100750
56 100800
57 100850
56 100900
56 100950
56 101000
72 101050
58 101100
57 101150
56 101200
55 101250
57 101300
57 101350
56 101400
56 101450
56 101500
72 101550
59 101600
61 101650
59 101700
57 101750
57 101800
73 101850
65 101900
65 101950
58 102000
72 102050
69 102100
131 102150
71 102200
68 102250
60 102300
77 102350
59 102400
57 102450
56 102500
59 102550
68 102600
58 102650
73 102700
48 102750
48 102800
48 102850
49 102900
48 102950
91 103000
67 103050
79 103100
72 103150
74 103200
73 103250
61 103300
61 103350
72 103400
64 103450
60 103500
59 103550
72 103600
80 103650
75 103700
76 103750
63 103800
75 103850
80 103900
78 103950
79 104000
66 104050
58 104100
98 104150
76 104200
63 104250
56 104300
56 104350
56 104400
55 104450
55 104500
56 104550
56 104600
56 104650
55 104700
56 104750
55 104800
58 104850
57 104900
56 104950
56 105000
56 105050
55 105100
56 105150
56 105200
56 105250
56 105300
56 105350
56 105400
55 105450
55 105500
116 105550
57 105600
56 105650
60 105700
57 105750
56 105800
56 105850
56 105900
56 105950
55 106000
57 106050
56 106100
55 106150
56 106200
56 106250
59 106300
56 106350
61 106400
57 106450
56 106500
56 106550
56 106600
59 106650
57 106700
56 106750
55 106800
55 106850
56 106900
56 106950
71 107000
60 107050
60 107100
60 107150
56 107200
56 107250
57 107300
56 107350
56 107400
57 107450
56 107500
56 107550
56 107600
56 107650
58 107700
57 107750
56 107800
56 107850
56 107900
56 107950
56 108000
56 108050
56 108100
55 108150
56 108200
56 108250
56 108300
56 108350
55 108400
58 108450
56 108500
56 108550
56 108600
56 108650
55 108700
56 108750
55 108800
55 108850
56 108900
63 108950
62 109000
60 109050
58 109100
57 109150
56 109200
70 109250
58 109300
56 109350
56 109400
55 109450
55 109500
55 109550
55 109600
69 109650
59 109700
57 109750
56 109800
68 109850
68 109900
78 109950
67 110000
49 110050
47 110100
48 110150
46 110200
46 110250
46 110300
67 110350
66 110400
59 110450
86 110500
77 110550
51 110600
73 110650
85 110700
60 110750
56 110800
56 110850
56 110900
68 110950
60 111000
56 111050
59 111100
57 111150
67 111200
69 111250
100 111300
74 111350
74 111400
61 111450
68 111500
72 111550
60 111600
56 111650
56 111700
56 111750
56 111800
56 111850
56 111900
56 111950
56 112000
56 112050
56 112100
56 112150
55 112200
57 112250
55 112300
56 112350
56 112400
56 112450
56 112500
56 112550
55 112600
67 112650
63 112700
77 112750
59 112800
62 112850
73 112900
60 112950
58 113000
71 113050
88 113100
94 113150
132 113200
69 113250
69 113300
74 113350
70 113400
70 113450
98 113500
88 113550
76 113600
127 113650
76 113700
83 113750
80 113800
66 113850
60 113900
68 113950
60 114000
59 114050
717 114100
639 114150
85 114200
98 114250
90 114300
59 114350
56 114400
56 114450
56 114500
56 114550
67 114600
58 114650
56 114700
72 114750
58 114800
56 114850
56 114900
76 114950
60 115000
57 115050
56 115100
69 115150
187 115200
79 115250
81 115300
66 115350
77 115400
79 115450
83 115500
75 115550
75 115600
82 115650
63 115700
49 115750
47 115800
66 115850
51 115900
48 115950
73 116000
48 116050
48 116100
46 116150
47 116200
71 116250
74 116300
74 116350
51 116400
49 116450
47 116500
47 116550
48 116600
49 116650
48 116700
48 116750
57 116800
52 116850
48 116900
79 116950
72 117000
75 117050
61 117100
82 117150
83 117200
68 117250
55 117300
74 117350
73 117400
63 117450
72 117500
81 117550
77 117600
80 117650
76 117700
60 117750
76 117800
63 117850
60 117900
61 117950
74 118000
88 118050
61 118100
59 118150
75 118200
64 118250
59 118300
56 118350
56 118400
56 118450
67 118500
74 118550
63 118600
78 118650
73 118700
79 118750
82 118800
75 118850
61 118900
69 118950
60 119000
56 119050
59 119100
59 119150
73 119200
61 119250
67 119300
67 119350
67 119400
64 119450
65 119500
78 119550
61 119600
57 119650
76 119700
71 119750
82 119800
59 119850
57 119900
56 119950
57 120000
56 120050
58 120100
58 120150
75 120200
73 120250
70 120300
73 120350
60 120400
56 120450
73 120500
70 120550
78 120600
74 120650
61 120700
59 120750
83 120800
60 120850
57 120900
64 120950
75 121000
85 121050
73 121100
79 121150
77 121200
81 121250
81 121300
81 121350
78 121400
71 121450
79 121500
76 121550
75 121600
80 121650
88 121700
78 121750
83 121800
74 121850
74 121900
82 121950
77 122000
72 122050
86 122100
87 122150
81 122200
89 122250
84 122300
87 122350
69 122400
87 122450
87 122500
85 122550
206 122600
79 122650
88 122700
75 122750
85 122800
68 122850
95 122900
85 122950
76 123000
68 123050
84 123100
81 123150
205 123200
69 123250
81 123300
354 123350
113 123400
67 123450
96 123500
103 123550
78 123600
68 123650
82 123700
75 123750
70 123800
72 123850
74 123900
89 123950
82 124000
255 124050
76 124100
70 124150
77 124200
76 124250
83 124300
68 124350
82 124400
75 124450
76 124500
69 124550
80 124600
75 124650
68 124700
73 124750
67 124800
76 124850
74 124900
74 124950
74 125000
90 125050
72 125100
75 125150
96 125200
90 125250
71 125300
82 125350
80 125400
73 125450
76 125500
120 125550
77 125600
80 125650
76 125700
113 125750
78 125800
80 125850
76 125900
90 125950
84 126000
72 126050
76 126100
79 126150
72 126200
75 126250
77 126300
82 126350
82 126400
80 126450
84 126500
93 126550
78 126600
78 126650
81 126700
74 126750
76 126800
78 126850
76 126900
73 126950
83 127000
77 127050
73 127100
73 127150
82 127200
76 127250
80 127300
84 127350
66 127400
232 127450
76 127500
73 127550
74 127600
75 127650
82 127700
89 127750
72 127800
80 127850
80 127900
74 127950
111 128000
92 128050
78 128100
71 128150
78 128200
249 128250
81 128300
83 128350
79 128400
81 128450
74 128500
79 128550
77 128600
81 128650
74 128700
87 128750
99 128800
85 128850
79 128900
94 128950
80 129000
181 129050
82 129100
155 129150
84 129200
83 129250
73 129300
69 129350
86 129400
77 129450
76 129500
79 129550
70 129600
118 129650
79 129700
156 129750
95 129800
417 129850
82 129900
71 129950
100 130000
82 130050
83 130100
94 130150
81 130200
85 130250
76 130300
80 130350
83 130400
75 130450
71 130500
69 130550
71 130600
64 130650
72 130700
66 130750
66 130800
71 130850
69 130900
57 130950
62 131000
62 131050
67 131100
61 131150
57 131200
57 131250
55 131300
56 131350
56 131400
56 131450
56 131500
55 131550
55 131600
56 131650
56 131700
55 131750
56 131800
57 131850
57 131900
56 131950
56 132000
56 132050
56 132100
56 132150
56 132200
57 132250
56 132300
56 132350
56 132400
55 132450
55 132500
57 132550
58 132600
56 132650
56 132700
56 132750
55 132800
56 132850
56 132900
56 132950
56 133000
56 133050
55 133100
56 133150
56 133200
56 133250
59 133300
57 133350
55 133400
57 133450
56 133500
57 133550
56 133600
56 133650
56 133700
56 133750
55 133800
56 133850
56 133900
55 133950
58 134000
61 134050
56 134100
56 134150
56 134200
56 134250
56 134300
56 134350
56 134400
55 134450
55 134500
56 134550
55 134600
69 134650
59 134700
57 134750
56 134800
72 134850
58 134900
56 134950
56 135000
56 135050
56 135100
56 135150
56 135200
55 135250
56 135300
56 135350
71 135400
60 135450
59 135500
58 135550
56 135600
55 135650
58 135700
56 135750
56 135800
56 135850
56 135900
55 135950
56 136000
325 136050
82 136100
63 136150
70 136200
61 136250
57 136300
67 136350
57 136400
57 136450
56 136500
56 136550
56 136600
58 136650
57 136700
56 136750
56 136800
56 136850
75 136900
72 136950
61 137000
61 137050
57 137100
56 137150
71 137200
157 137250
59 137300
57 137350
55 137400
55 137450
56 137500
55 137550
56 137600
56 137650
55 137700
55 137750
56 137800
56 137850
56 137900
56 137950
58 138000
56 138050
55 138100
56 138150
56 138200
56 138250
56 138300
56 138350
57 138400
56 138450
56 138500
59 138550
57 138600
56 138650
57 138700
56 138750
57 138800
56 138850
56 138900
55 138950
56 139000
56 139050
56 139100
55 139150
56 139200
55 139250
55 139300
56 139350
59 139400
60 139450
56 139500
56 139550
56 139600
55 139650
55 139700
57 139750
56 139800
56 139850
56 139900
56 139950
56 140000
55 140050
56 140100
58 140150
57 140200
56 140250
55 140300
56 140350
55 140400
56 140450
56 140500
56 140550
56 140600
56 140650
56 140700
55 140750
55 140800
56 140850
