time size
57 24500
60 24550
52 24600
50 24650
40 24700
46 24750
43 24800
38 24850
39 24900
49 24950
42 25000
54 25050
55 25100
52 25150
50 25200
39 25250
43 25300
38 25350
45 25400
46 25450
49 25500
38 25550
39 25600
38 25650
40 25700
46 25750
52 25800
55 25850
94 25900
45 25950
43 26000
40 26050
43 26100
53 26150
45 26200
74 26250
37 26300
39 26350
46 26400
43 26450
49 26500
53 26550
86 26600
50 26650
46 26700
51 26750
47 26800
46 26850
48 26900
48 26950
49 27000
48 27050
49 27100
50 27150
48 27200
50 27250
51 27300
50 27350
51 27400
48 27450
48 27500
46 27550
49 27600
47 27650
48 27700
48 27750
47 27800
47 27850
49 27900
48 27950
46 28000
52 28050
48 28100
49 28150
49 28200
46 28250
50 28300
53 28350
50 28400
50 28450
47 28500
50 28550
45 28600
48 28650
52 28700
49 28750
50 28800
51 28850
52 28900
57 28950
47 29000
50 29050
48 29100
50 29150
49 29200
48 29250
49 29300
48 29350
49 29400
42 29450
45 29500
43 29550
44 29600
44 29650
43 29700
56 29750
44 29800
130 29850
43 29900
50 29950
50 30000
49 30050
49 30100
49 30150
47 30200
53 30250
45 30300
44 30350
44 30400
44 30450
44 30500
47 30550
45 30600
45 30650
39 30700
39 30750
46 30800
45 30850
48 30900
41 30950
46 31000
48 31050
58 31100
48 31150
51 31200
49 31250
47 31300
48 31350
47 31400
47 31450
48 31500
50 31550
51 31600
49 31650
47 31700
37 31750
41 31800
50 31850
62 31900
48 31950
48 32000
51 32050
51 32100
47 32150
49 32200
54 32250
48 32300
53 32350
49 32400
49 32450
52 32500
53 32550
50 32600
47 32650
53 32700
49 32750
58 32800
47 32850
50 32900
51 32950
49 33000
51 33050
53 33100
48 33150
47 33200
53 33250
50 33300
52 33350
49 33400
75 33450
77 33500
74 33550
72 33600
77 33650
68 33700
72 33750
78 33800
88 33850
83 33900
68 33950
69 34000
70 34050
494 34100
82 34150
70 34200
75 34250
71 34300
77 34350
74 34400
69 34450
80 34500
63 34550
66 34600
63 34650
60 34700
75 34750
80 34800
80 34850
75 34900
73 34950
75 35000
75 35050
79 35100
75 35150
78 35200
68 35250
57 35300
51 35350
45 35400
84 35450
78 35500
75 35550
86 35600
47 35650
58 35700
47 35750
49 35800
47 35850
49 35900
52 35950
51 36000
47 36050
51 36100
48 36150
49 36200
51 36250
40 36300
54 36350
53 36400
53 36450
56 36500
48 36550
49 36600
52 36650
644 36700
145 36750
73 36800
81 36850
96 36900
71 36950
67 37000
72 37050
71 37100
80 37150
68 37200
70 37250
78 37300
73 37350
68 37400
77 37450
68 37500
108 37550
74 37600
66 37650
81 37700
72 37750
76 37800
78 37850
79 37900
78 37950
71 38000
68 38050
65 38100
65 38150
312 38200
69 38250
70 38300
72 38350
89 38400
80 38450
84 38500
75 38550
86 38600
49 38650
135 38700
112 38750
67 38800
69 38850
77 38900
70 38950
72 39000
67 39050
69 39100
84 39150
372 39200
68 39250
70 39300
70 39350
76 39400
70 39450
77 39500
77 39550
65 39600
80 39650
75 39700
320 39750
152 39800
53 39850
45 39900
49 39950
42 40000
46 40050
73 40100
48 40150
45 40200
57 40250
43 40300
42 40350
47 40400
45 40450
49 40500
54 40550
47 40600
49 40650
49 40700
48 40750
49 40800
147 40850
49 40900
52 40950
47 41000
50 41050
51 41100
50 41150
51 41200
50 41250
49 41300
49 41350
49 41400
48 41450
50 41500
50 41550
49 41600
50 41650
51 41700
50 41750
47 41800
48 41850
49 41900
48 41950
48 42000
49 42050
46 42100
50 42150
49 42200
48 42250
47 42300
52 42350
46 42400
51 42450
57 42500
49 42550
49 42600
46 42650
55 42700
51 42750
46 42800
49 42850
45 42900
52 42950
45 43000
77 43050
49 43100
48 43150
48 43200
47 43250
47 43300
47 43350
47 43400
46 43450
50 43500
39 43550
46 43600
50 43650
47 43700
52 43750
46 43800
52 43850
50 43900
67 43950
47 44000
48 44050
49 44100
52 44150
49 44200
49 44250
50 44300
51 44350
46 44400
48 44450
49 44500
49 44550
50 44600
47 44650
49 44700
46 44750
48 44800
49 44850
50 44900
47 44950
49 45000
48 45050
50 45100
50 45150
49 45200
50 45250
51 45300
54 45350
49 45400
50 45450
49 45500
47 45550
49 45600
50 45650
48 45700
48 45750
48 45800
49 45850
52 45900
48 45950
48 46000
48 46050
51 46100
50 46150
49 46200
49 46250
50 46300
50 46350
82 46400
47 46450
50 46500
58 46550
51 46600
48 46650
48 46700
49 46750
49 46800
48 46850
49 46900
44 46950
172 47000
48 47050
48 47100
49 47150
49 47200
50 47250
50 47300
52 47350
51 47400
56 47450
51 47500
49 47550
50 47600
49 47650
52 47700
49 47750
65 47800
74 47850
67 47900
71 47950
70 48000
68 48050
49 48100
50 48150
50 48200
52 48250
52 48300
48 48350
48 48400
49 48450
50 48500
50 48550
50 48600
50 48650
52 48700
51 48750
48 48800
52 48850
52 48900
51 48950
52 49000
55 49050
44 49100
55 49150
50 49200
40 49250
42 49300
74 49350
42 49400
39 49450
45 49500
38 49550
37 49600
44 49650
47 49700
58 49750
55 49800
54 49850
55 49900
46 49950
53 50000
48 50050
49 50100
47 50150
77 50200
50 50250
51 50300
49 50350
52 50400
46 50450
45 50500
53 50550
55 50600
47 50650
52 50700
47 50750
48 50800
54 50850
48 50900
49 50950
52 51000
48 51050
51 51100
51 51150
52 51200
43 51250
41 51300
43 51350
58 51400
48 51450
47 51500
52 51550
58 51600
56 51650
50 51700
48 51750
45 51800
45 51850
43 51900
46 51950
51 52000
50 52050
45 52100
50 52150
46 52200
148 52250
50 52300
49 52350
52 52400
51 52450
50 52500
51 52550
47 52600
52 52650
49 52700
44 52750
47 52800
51 52850
70 52900
50 52950
45 53000
49 53050
53 53100
49 53150
47 53200
47 53250
48 53300
51 53350
47 53400
48 53450
51 53500
47 53550
40 53600
40 53650
44 53700
47 53750
46 53800
51 53850
44 53900
47 53950
57 54000
40 54050
50 54100
51 54150
54 54200
54 54250
54 54300
53 54350
44 54400
54 54450
55 54500
61 54550
48 54600
54 54650
53 54700
51 54750
48 54800
47 54850
39 54900
46 54950
54 55000
51 55050
49 55100
43 55150
49 55200
48 55250
50 55300
51 55350
49 55400
50 55450
51 55500
50 55550
49 55600
48 55650
50 55700
52 55750
51 55800
52 55850
52 55900
54 55950
49 56000
50 56050
52 56100
52 56150
53 56200
52 56250
51 56300
52 56350
43 56400
60 56450
53 56500
41 56550
48 56600
54 56650
46 56700
52 56750
43 56800
50 56850
55 56900
57 56950
52 57000
50 57050
46 57100
52 57150
52 57200
52 57250
53 57300
52 57350
51 57400
52 57450
49 57500
44 57550
53 57600
52 57650
45 57700
49 57750
51 57800
50 57850
52 57900
47 57950
51 58000
51 58050
45 58100
45 58150
42 58200
44 58250
46 58300
658 58350
43 58400
48 58450
42 58500
51 58550
50 58600
52 58650
48 58700
43 58750
41 58800
40 58850
68 58900
51 58950
52 59000
49 59050
54 59100
43 59150
48 59200
46 59250
57 59300
54 59350
49 59400
52 59450
53 59500
52 59550
53 59600
52 59650
56 59700
50 59750
45 59800
54 59850
53 59900
42 59950
53 60000
53 60050
48 60100
47 60150
50 60200
56 60250
47 60300
45 60350
77 60400
48 60450
44 60500
44 60550
83 60600
49 60650
50 60700
52 60750
42 60800
44 60850
41 60900
47 60950
45 61000
55 61050
40 61100
44 61150
50 61200
53 61250
55 61300
42 61350
44 61400
43 61450
50 61500
49 61550
48 61600
48 61650
47 61700
49 61750
47 61800
51 61850
51 61900
50 61950
47 62000
48 62050
43 62100
44 62150
47 62200
46 62250
45 62300
46 62350
47 62400
45 62450
49 62500
48 62550
45 62600
54 62650
47 62700
42 62750
46 62800
42 62850
54 62900
65 62950
52 63000
51 63050
51 63100
51 63150
43 63200
42 63250
46 63300
43 63350
53 63400
50 63450
42 63500
48 63550
43 63600
47 63650
49 63700
56 63750
55 63800
55 63850
40 63900
51 63950
59 64000
42 64050
46 64100
50 64150
50 64200
57 64250
50 64300
44 64350
50 64400
46 64450
48 64500
44 64550
45 64600
58 64650
45 64700
45 64750
45 64800
52 64850
46 64900
53 64950
48 65000
49 65050
53 65100
46 65150
78 65200
74 65250
75 65300
78 65350
77 65400
76 65450
79 65500
64 65550
107 65600
52 65650
49 65700
47 65750
43 65800
57 65850
45 65900
61 65950
45 66000
44 66050
56 66100
44 66150
45 66200
46 66250
49 66300
47 66350
55 66400
43 66450
46 66500
49 66550
46 66600
47 66650
41 66700
51 66750
76 66800
44 66850
45 66900
46 66950
66 67000
42 67050
56 67100
43 67150
63 67200
53 67250
45 67300
42 67350
46 67400
48 67450
40 67500
46 67550
49 67600
49 67650
52 67700
47 67750
46 67800
51 67850
46 67900
51 67950
42 68000
49 68050
45 68100
47 68150
41 68200
66 68250
44 68300
45 68350
49 68400
48 68450
43 68500
81 68550
74 68600
71 68650
86 68700
80 68750
81 68800
82 68850
1464 68900
344 68950
270 69000
47 69050
48 69100
52 69150
51 69200
48 69250
49 69300
52 69350
49 69400
207 69450
86 69500
73 69550
72 69600
85 69650
75 69700
75 69750
70 69800
69 69850
67 69900
77 69950
58 70000
85 70050
78 70100
74 70150
79 70200
73 70250
74 70300
76 70350
75 70400
75 70450
70 70500
81 70550
72 70600
82 70650
74 70700
83 70750
73 70800
80 70850
78 70900
73 70950
74 71000
76 71050
80 71100
76 71150
73 71200
75 71250
75 71300
73 71350
78 71400
80 71450
79 71500
77 71550
76 71600
76 71650
79 71700
76 71750
78 71800
79 71850
79 71900
77 71950
77 72000
74 72050
78 72100
78 72150
79 72200
78 72250
79 72300
78 72350
76 72400
77 72450
74 72500
77 72550
79 72600
81 72650
77 72700
76 72750
79 72800
79 72850
76 72900
79 72950
78 73000
76 73050
75 73100
75 73150
76 73200
84 73250
63 73300
69 73350
60 73400
64 73450
88 73500
86 73550
86 73600
86 73650
85 73700
89 73750
86 73800
87 73850
89 73900
67 73950
83 74000
88 74050
83 74100
58 74150
74 74200
59 74250
59 74300
58 74350
57 74400
56 74450
84 74500
61 74550
74 74600
71 74650
70 74700
70 74750
75 74800
107 74850
68 74900
67 74950
75 75000
70 75050
71 75100
67 75150
70 75200
68 75250
70 75300
92 75350
66 75400
80 75450
81 75500
77 75550
76 75600
70 75650
71 75700
67 75750
77 75800
75 75850
75 75900
77 75950
76 76000
72 76050
80 76100
76 76150
76 76200
68 76250
57 76300
56 76350
57 76400
56 76450
56 76500
56 76550
56 76600
54 76650
57 76700
80 76750
56 76800
56 76850
56 76900
57 76950
57 77000
57 77050
56 77100
56 77150
65 77200
67 77250
71 77300
79 77350
54 77400
854 77450
81 77500
80 77550
74 77600
76 77650
76 77700
78 77750
60 77800
63 77850
71 77900
76 77950
56 78000
49 78050
48 78100
47 78150
51 78200
54 78250
51 78300
50 78350
53 78400
54 78450
52 78500
52 78550
51 78600
53 78650
52 78700
51 78750
54 78800
52 78850
56 78900
52 78950
51 79000
52 79050
52 79100
54 79150
52 79200
52 79250
52 79300
54 79350
51 79400
51 79450
52 79500
52 79550
52 79600
55 79650
53 79700
53 79750
48 79800
57 79850
52 79900
53 79950
54 80000
56 80050
55 80100
53 80150
54 80200
51 80250
55 80300
54 80350
54 80400
52 80450
53 80500
53 80550
54 80600
53 80650
52 80700
52 80750
55 80800
55 80850
53 80900
54 80950
54 81000
52 81050
52 81100
55 81150
52 81200
54 81250
53 81300
56 81350
53 81400
54 81450
52 81500
54 81550
51 81600
54 81650
54 81700
54 81750
58 81800
54 81850
56 81900
361 81950
82 82000
78 82050
78 82100
80 82150
78 82200
77 82250
74 82300
75 82350
74 82400
78 82450
76 82500
67 82550
64 82600
69 82650
69 82700
86 82750
69 82800
81 82850
72 82900
87 82950
79 83000
68 83050
75 83100
73 83150
76 83200
75 83250
84 83300
74 83350
75 83400
76 83450
82 83500
75 83550
77 83600
80 83650
87 83700
78 83750
80 83800
87 83850
67 83900
76 83950
74 84000
76 84050
68 84100
74 84150
73 84200
79 84250
73 84300
79 84350
73 84400
78 84450
75 84500
74 84550
80 84600
75 84650
74 84700
74 84750
82 84800
87 84850
84 84900
86 84950
89 85000
88 85050
73 85100
73 85150
74 85200
74 85250
78 85300
70 85350
74 85400
78 85450
70 85500
75 85550
63 85600
77 85650
73 85700
77 85750
74 85800
75 85850
70 85900
74 85950
72 86000
79 86050
74 86100
66 86150
65 86200
70 86250
66 86300
75 86350
246 86400
72 86450
65 86500
70 86550
74 86600
64 86650
71 86700
72 86750
75 86800
83 86850
79 86900
78 86950
58 87000
62 87050
58 87100
57 87150
57 87200
56 87250
66 87300
76 87350
57 87400
56 87450
85 87500
87 87550
84 87600
85 87650
75 87700
86 87750
75 87800
63 87850
78 87900
79 87950
79 88000
78 88050
74 88100
73 88150
72 88200
76 88250
75 88300
73 88350
74 88400
77 88450
75 88500
80 88550
77 88600
77 88650
79 88700
78 88750
75 88800
76 88850
79 88900
87 88950
85 89000
85 89050
83 89100
86 89150
58 89200
57 89250
57 89300
57 89350
57 89400
57 89450
54 89500
57 89550
56 89600
55 89650
56 89700
82 89750
70 89800
75 89850
98 89900
84 89950
82 90000
81 90050
83 90100
85 90150
85 90200
74 90250
73 90300
67 90350
68 90400
66 90450
83 90500
83 90550
69 90600
71 90650
75 90700
71 90750
78 90800
85 90850
81 90900
82 90950
117 91000
85 91050
65 91100
78 91150
68 91200
74 91250
77 91300
74 91350
77 91400
70 91450
71 91500
75 91550
87 91600
73 91650
77 91700
79 91750
72 91800
78 91850
75 91900
74 91950
78 92000
315 92050
77 92100
65 92150
53 92200
114 92250
75 92300
75 92350
76 92400
167 92450
79 92500
77 92550
74 92600
75 92650
72 92700
72 92750
80 92800
73 92850
70 92900
78 92950
60 93000
49 93050
53 93100
55 93150
55 93200
53 93250
53 93300
54 93350
50 93400
48 93450
56 93500
50 93550
49 93600
47 93650
55 93700
58 93750
47 93800
47 93850
53 93900
54 93950
47 94000
47 94050
50 94100
46 94150
47 94200
51 94250
52 94300
52 94350
49 94400
47 94450
46 94500
48 94550
52 94600
53 94650
53 94700
48 94750
47 94800
48 94850
52 94900
52 94950
49 95000
47 95050
48 95100
47 95150
47 95200
47 95250
53 95300
49 95350
48 95400
51 95450
48 95500
51 95550
51 95600
49 95650
498 95700
60 95750
49 95800
53 95850
48 95900
54 95950
47 96000
53 96050
54 96100
58 96150
47 96200
51 96250
53 96300
52 96350
47 96400
59 96450
49 96500
51 96550
50 96600
53 96650
52 96700
47 96750
57 96800
57 96850
55 96900
55 96950
128 97000
50 97050
49 97100
90 97150
84 97200
83 97250
83 97300
84 97350
73 97400
77 97450
78 97500
78 97550
77 97600
60 97650
72 97700
83 97750
81 97800
67 97850
67 97900
76 97950
61 98000
62 98050
64 98100
48 98150
47 98200
48 98250
49 98300
48 98350
47 98400
49 98450
49 98500
53 98550
52 98600
52 98650
45 98700
46 98750
40 98800
50 98850
70 98900
50 98950
51 99000
50 99050
45 99100
49 99150
49 99200
49 99250
50 99300
52 99350
52 99400
50 99450
52 99500
50 99550
43 99600
38 99650
38 99700
38 99750
37 99800
38 99850
38 99900
38 99950
37 100000
45 100050
54 100100
50 100150
48 100200
48 100250
51 100300
50 100350
51 100400
51 100450
50 100500
50 100550
55 100600
50 100650
50 100700
44 100750
38 100800
38 100850
37 100900
38 100950
38 101000
37 101050
38 101100
38 101150
36 101200
37 101250
37 101300
39 101350
78 101400
38 101450
38 101500
37 101550
39 101600
51 101650
37 101700
37 101750
38 101800
38 101850
38 101900
38 101950
38 102000
37 102050
37 102100
37 102150
37 102200
37 102250
51 102300
53 102350
50 102400
50 102450
46 102500
45 102550
44 102600
50 102650
49 102700
50 102750
52 102800
48 102850
51 102900
50 102950
74 103000
146 103050
80 103100
73 103150
70 103200
75 103250
69 103300
71 103350
70 103400
71 103450
72 103500
80 103550
79 103600
72 103650
71 103700
76 103750
70 103800
71 103850
76 103900
70 103950
70 104000
80 104050
74 104100
71 104150
82 104200
73 104250
71 104300
71 104350
73 104400
73 104450
74 104500
75 104550
70 104600
73 104650
73 104700
71 104750
75 104800
77 104850
80 104900
85 104950
452 105000
51 105050
50 105100
50 105150
50 105200
51 105250
49 105300
51 105350
50 105400
50 105450
50 105500
52 105550
51 105600
54 105650
50 105700
50 105750
49 105800
50 105850
50 105900
1637 105950
262 106000
164 106050
83 106100
50 106150
51 106200
44 106250
44 106300
49 106350
49 106400
72 106450
75 106500
71 106550
53 106600
56 106650
935 106700
96 106750
73 106800
75 106850
61 106900
79 106950
73 107000
71 107050
71 107100
73 107150
73 107200
75 107250
75 107300
73 107350
77 107400
167 107450
68 107500
73 107550
82 107600
71 107650
74 107700
75 107750
78 107800
75 107850
74 107900
74 107950
72 108000
72 108050
74 108100
75 108150
205 108200
74 108250
78 108300
73 108350
75 108400
72 108450
70 108500
60 108550
66 108600
69 108650
77 108700
80 108750
86 108800
74 108850
79 108900
184 108950
79 109000
75 109050
80 109100
72 109150
53 109200
55 109250
52 109300
49 109350
49 109400
53 109450
57 109500
48 109550
54 109600
50 109650
48 109700
49 109750
53 109800
48 109850
48 109900
52 109950
50 110000
49 110050
135 110100
49 110150
50 110200
52 110250
55 110300
55 110350
54 110400
55 110450
187 110500
185 110550
86 110600
85 110650
84 110700
82 110750
83 110800
83 110850
84 110900
152 110950
84 111000
81 111050
83 111100
88 111150
84 111200
85 111250
151 111300
58 111350
69 111400
75 111450
70 111500
77 111550
69 111600
75 111650
69 111700
71 111750
80 111800
78 111850
76 111900
75 111950
77 112000
70 112050
76 112100
75 112150
72 112200
74 112250
75 112300
58 112350
64 112400
78 112450
73 112500
80 112550
82 112600
158 112650
72 112700
78 112750
71 112800
71 112850
82 112900
78 112950
75 113000
73 113050
76 113100
71 113150
72 113200
74 113250
72 113300
71 113350
80 113400
82 113450
82 113500
80 113550
163 113600
327 113650
57 113700
55 113750
67 113800
57 113850
57 113900
57 113950
58 114000
58 114050
56 114100
56 114150
75 114200
81 114250
82 114300
79 114350
83 114400
182 114450
83 114500
80 114550
81 114600
84 114650
238 114700
83 114750
88 114800
86 114850
90 114900
72 114950
66 115000
69 115050
70 115100
80 115150
69 115200
76 115250
75 115300
78 115350
78 115400
77 115450
83 115500
56 115550
50 115600
48 115650
47 115700
52 115750
48 115800
584 115850
55 115900
51 115950
51 116000
50 116050
49 116100
48 116150
49 116200
48 116250
133 116300
46 116350
50 116400
49 116450
52 116500
52 116550
50 116600
49 116650
48 116700
49 116750
49 116800
48 116850
49 116900
49 116950
50 117000
48 117050
49 117100
51 117150
52 117200
51 117250
55 117300
57 117350
52 117400
55 117450
54 117500
54 117550
52 117600
51 117650
51 117700
55 117750
51 117800
55 117850
48 117900
51 117950
50 118000
53 118050
52 118100
52 118150
53 118200
57 118250
55 118300
49 118350
50 118400
52 118450
49 118500
48 118550
48 118600
49 118650
50 118700
50 118750
51 118800
51 118850
50 118900
52 118950
112 119000
79 119050
56 119100
50 119150
47 119200
55 119250
78 119300
82 119350
74 119400
77 119450
74 119500
64 119550
79 119600
58 119650
48 119700
49 119750
54 119800
51 119850
53 119900
48 119950
52 120000
48 120050
48 120100
47 120150
47 120200
51 120250
53 120300
53 120350
47 120400
49 120450
52 120500
49 120550
53 120600
50 120650
48 120700
48 120750
54 120800
48 120850
55 120900
51 120950
49 121000
48 121050
55 121100
47 121150
55 121200
37 121250
36 121300
37 121350
37 121400
37 121450
49 121500
50 121550
52 121600
53 121650
49 121700
50 121750
49 121800
48 121850
56 121900
49 121950
48 122000
50 122050
50 122100
50 122150
54 122200
130 122250
48 122300
50 122350
50 122400
49 122450
55 122500
49 122550
51 122600
49 122650
55 122700
48 122750
48 122800
47 122850
54 122900
49 122950
47 123000
49 123050
51 123100
58 123150
50 123200
49 123250
49 123300
46 123350
49 123400
51 123450
50 123500
50 123550
49 123600
46 123650
52 123700
47 123750
53 123800
52 123850
47 123900
54 123950
49 124000
48 124050
58 124100
53 124150
53 124200
48 124250
49 124300
49 124350
49 124400
49 124450
51 124500
49 124550
53 124600
52 124650
52 124700
78 124750
74 124800
86 124850
75 124900
63 124950
69 125000
73 125050
74 125100
73 125150
90 125200
78 125250
80 125300
77 125350
73 125400
75 125450
82 125500
76 125550
78 125600
76 125650
76 125700
76 125750
78 125800
71 125850
75 125900
81 125950
77 126000
83 126050
80 126100
74 126150
71 126200
75 126250
74 126300
78 126350
77 126400
73 126450
73 126500
78 126550
73 126600
77 126650
77 126700
77 126750
78 126800
83 126850
76 126900
76 126950
73 127000
75 127050
74 127100
74 127150
81 127200
77 127250
83 127300
75 127350
84 127400
84 127450
84 127500
86 127550
83 127600
69 127650
70 127700
78 127750
84 127800
84 127850
83 127900
82 127950
85 128000
81 128050
85 128100
85 128150
86 128200
82 128250
74 128300
76 128350
72 128400
84 128450
83 128500
78 128550
83 128600
83 128650
86 128700
84 128750
80 128800
81 128850
77 128900
72 128950
75 129000
72 129050
75 129100
78 129150
76 129200
74 129250
73 129300
75 129350
74 129400
76 129450
155 129500
72 129550
73 129600
72 129650
70 129700
56 129750
57 129800
61 129850
78 129900
72 129950
70 130000
76 130050
52 130100
49 130150
52 130200
50 130250
50 130300
104 130350
50 130400
50 130450
58 130500
57 130550
52 130600
60 130650
58 130700
57 130750
54 130800
58 130850
61 130900
60 130950
61 131000
58 131050
70 131100
52 131150
49 131200
53 131250
54 131300
50 131350
53 131400
50 131450
53 131500
56 131550
56 131600
46 131650
50 131700
40 131750
41 131800
46 131850
41 131900
42 131950
42 132000
45 132050
45 132100
43 132150
42 132200
43 132250
42 132300
44 132350
49 132400
43 132450
48 132500
82 132550
70 132600
76 132650
70 132700
69 132750
72 132800
70 132850
72 132900
70 132950
70 133000
70 133050
76 133100
69 133150
74 133200
73 133250
68 133300
80 133350
70 133400
912 133450
81 133500
80 133550
69 133600
84 133650
82 133700
81 133750
82 133800
81 133850
80 133900
81 133950
76 134000
89 134050
77 134100
81 134150
83 134200
82 134250
70 134300
71 134350
46 134400
57 134450
52 134500
54 134550
53 134600
49 134650
52 134700
49 134750
51 134800
50 134850
218 134900
49 134950
52 135000
82 135050
67 135100
83 135150
83 135200
82 135250
80 135300
77 135350
55 135400
54 135450
55 135500
56 135550
55 135600
55 135650
55 135700
54 135750
55 135800
56 135850
78 135900
76 135950
59 136000
74 136050
83 136100
84 136150
83 136200
230 136250
80 136300
77 136350
73 136400
76 136450
75 136500
75 136550
71 136600
71 136650
79 136700
79 136750
68 136800
73 136850
83 136900
51 136950
46 137000
49 137050
49 137100
49 137150
49 137200
47 137250
49 137300
51 137350
50 137400
51 137450
49 137500
51 137550
51 137600
52 137650
51 137700
51 137750
48 137800
54 137850
52 137900
42 137950
41 138000
42 138050
38 138100
37 138150
37 138200
36 138250
36 138300
36 138350
37 138400
36 138450
37 138500
39 138550
50 138600
38 138650
37 138700
37 138750
37 138800
43 138850
73 138900
53 138950
53 139000
49 139050
48 139100
49 139150
49 139200
48 139250
49 139300
51 139350
50 139400
50 139450
51 139500
50 139550
50 139600
52 139650
52 139700
52 139750
52 139800
50 139850
51 139900
54 139950
52 140000
147 140050
54 140100
52 140150
49 140200
53 140250
53 140300
52 140350
53 140400
48 140450
50 140500
51 140550
52 140600
52 140650
52 140700
49 140750
50 140800
49 140850
