time size
3405632 1155000
3354687 1160000
3398535 1165000
3640202 1170000
3722542 1175000
3817703 1180000
3485567 1185000
3273955 1190000
3377788 1195000
3410700 1200000
3387893 1205000
3701427 1210000
3752502 1215000
3613088 1220000
3754525 1225000
3436878 1230000
3690600 1235000
3420938 1240000
3531291 1245000
3467803 1250000
3576117 1255000
3602726 1260000
3783264 1265000
3720125 1270000
3559279 1275000
3619826 1280000
3698797 1285000
4051208 1290000
3900656 1295000
4019652 1300000
3824671 1305000
3366773 1310000
3877679 1315000
3962326 1320000
3710150 1325000
4027441 1330000
3869369 1335000
4061305 1340000
4098281 1345000
4326910 1350000
3958034 1355000
3550530 1360000
4192688 1365000
4081485 1370000
3947024 1375000
4336799 1380000
4126723 1385000
4074040 1390000
4018422 1395000
4473857 1400000
4561401 1405000
4307764 1410000
4442586 1415000
4583399 1420000
4030013 1425000
4012172 1430000
4543801 1435000
4274834 1440000
4190001 1445000
4086002 1450000
4161228 1455000
4259131 1460000
4630880 1465000
4177893 1470000
4202665 1475000
4527094 1480000
4820545 1485000
4408622 1490000
4819187 1495000
4425871 1500000
4545329 1505000
4309153 1510000
4192615 1515000
4241064 1520000
4678621 1525000
4879956 1530000
4845759 1535000
4209572 1540000
4598075 1545000
4687423 1550000
4383140 1555000
4498709 1560000
4512000 1565000
4429864 1570000
4811017 1575000
4401709 1580000
4447457 1585000
4713440 1590000
4476057 1595000
4714764 1600000
4960873 1605000
4899567 1610000
4859838 1615000
4786714 1620000
4947770 1625000
4734327 1630000
4719650 1635000
4699175 1640000
4749275 1645000
4683427 1650000
4652988 1655000
4876435 1660000
4769253 1665000
4867146 1670000
4732710 1675000
4726753 1680000
4971516 1685000
4896426 1690000
4718262 1695000
4815934 1700000
4972772 1705000
5222824 1710000
5039905 1715000
5098319 1720000
5140870 1725000
5096263 1730000
5215390 1735000
5443590 1740000
5671852 1745000
4974828 1750000
5137092 1755000
5281498 1760000
5098628 1765000
5065419 1770000
5075622 1775000
5104292 1780000
5533578 1785000
5527421 1790000
4808248 1795000
5082718 1800000
5042461 1805000
5081025 1810000
5305174 1815000
5451489 1820000
5386644 1825000
5537695 1830000
5229918 1835000
5484853 1840000
5351629 1845000
5462815 1850000
5436364 1855000
5244072 1860000
4981852 1865000
5599411 1870000
5331618 1875000
5675805 1880000
5156961 1885000
5776811 1890000
5555295 1895000
5466928 1900000
5505913 1905000
5543403 1910000
5786020 1915000
5454384 1920000
5638671 1925000
5734148 1930000
5308618 1935000
6231697 1940000
5811930 1945000
5473878 1950000
5400471 1955000
5365988 1960000
6050848 1965000
6015775 1970000
5925763 1975000
5558479 1980000
5961790 1985000
5953445 1990000
5927509 1995000
5801659 2000000
5764606 2005000
6266478 2010000
5640206 2015000
5569604 2020000
6087119 2025000
5636045 2030000
5828515 2035000
5921132 2040000
5900543 2045000
5593159 2050000
5533623 2055000
5695654 2060000
5824431 2065000
5624709 2070000
6019445 2075000
5688004 2080000
5926986 2085000
6166134 2090000
6132896 2095000
5968202 2100000
6402057 2105000
6219033 2110000
6389602 2115000
5881795 2120000
6193388 2125000
6298101 2130000
6343772 2135000
6208648 2140000
6580131 2145000
6172190 2150000
6145863 2155000
6393821 2160000
6444902 2165000
6577341 2170000
6250004 2175000
5966398 2180000
6649537 2185000
6432549 2190000
7045038 2195000
6699967 2200000
6532345 2205000
6718317 2210000
6835504 2215000
6664427 2220000
6612244 2225000
6489165 2230000
6105187 2235000
6948795 2240000
7131786 2245000
6482735 2250000
6264658 2255000
6686304 2260000
6746607 2265000
6771134 2270000
7076332 2275000
6785159 2280000
6524235 2285000
6605873 2290000
6590738 2295000
6211272 2300000
6595577 2305000
6376235 2310000
6848738 2315000
6543735 2320000
6234718 2325000
6761515 2330000
6664123 2335000
6966523 2340000
6445524 2345000
6877788 2350000
6705791 2355000
6668490 2360000
6870855 2365000
6981545 2370000
7054270 2375000
6903746 2380000
4063888 2385000
3778629 2390000
4178851 2395000
3977971 2400000
3951527 2405000
3875863 2410000
3732506 2415000
4395971 2420000
4494063 2425000
5147194 2430000
5261031 2435000
4025988 2440000
4067405 2445000
4616249 2450000
4315309 2455000
3912717 2460000
3969345 2465000
3859522 2470000
4183894 2475000
3885987 2480000
3986168 2485000
3990758 2490000
3989514 2495000
3874920 2500000
