time size
1371506 855000
1395652 860000
1367346 865000
1365865 870000
1360130 875000
1395238 880000
1350384 885000
1365946 890000
1370674 895000
1391098 900000
1380408 905000
1379341 910000
1396890 915000
1406811 920000
1411146 925000
1409521 930000
1420877 935000
1444905 940000
1450581 945000
1453105 950000
1529590 955000
1462435 960000
1534234 965000
1472197 970000
1487590 975000
1517446 980000
1513043 985000
1494526 990000
1520726 995000
1510085 1000000
1540703 1005000
1596765 1010000
1581326 1015000
1556387 1020000
1568724 1025000
1578361 1030000
1582560 1035000
1576919 1040000
1598124 1045000
1608406 1050000
1623711 1055000
1627115 1060000
1635293 1065000
1683438 1070000
1664161 1075000
1628740 1080000
1683690 1085000
1667324 1090000
1659519 1095000
1658025 1100000
1677568 1105000
1688081 1110000
1722000 1115000
1724664 1120000
1723310 1125000
1718225 1130000
1729213 1135000
1755233 1140000
1890238 1145000
1736954 1150000
1865564 1155000
1786940 1160000
1776626 1165000
1782589 1170000
1808316 1175000
1826037 1180000
1899198 1185000
1913948 1190000
1856530 1195000
1827126 1200000
1853417 1205000
1858315 1210000
1905742 1215000
1871725 1220000
1916433 1225000
1869331 1230000
1875140 1235000
1888611 1240000
1902923 1245000
1914523 1250000
1921931 1255000
1905951 1260000
1937283 1265000
1930102 1270000
1942411 1275000
1952347 1280000
1966107 1285000
1990502 1290000
1963199 1295000
1999910 1300000
1991482 1305000
2012564 1310000
2023304 1315000
2015028 1320000
2016396 1325000
2040793 1330000
2074717 1335000
2032432 1340000
2069356 1345000
2054213 1350000
2062320 1355000
2073670 1360000
2096906 1365000
2092749 1370000
2099522 1375000
2101700 1380000
2115298 1385000
2135670 1390000
2128166 1395000
2123734 1400000
2164156 1405000
2149596 1410000
2144156 1415000
2166300 1420000
2202876 1425000
2183066 1430000
2197215 1435000
2204640 1440000
2200476 1445000
2189614 1450000
2204120 1455000
2240659 1460000
2227412 1465000
2281810 1470000
2233485 1475000
2254421 1480000
2242140 1485000
2270052 1490000
2261944 1495000
2274818 1500000
2323063 1505000
2287344 1510000
2301682 1515000
2311684 1520000
2669227 1525000
2312525 1530000
2372027 1535000
2471270 1540000
2385345 1545000
2361954 1550000
2429389 1555000
2535062 1560000
2387517 1565000
2391488 1570000
2401097 1575000
2399114 1580000
2452809 1585000
2416045 1590000
2445762 1595000
2438417 1600000
2479707 1605000
2457119 1610000
2452992 1615000
2495728 1620000
2550650 1625000
2479024 1630000
2491180 1635000
2486121 1640000
2545022 1645000
2509354 1650000
2517443 1655000
2529411 1660000
2529556 1665000
2538792 1670000
2554432 1675000
2567316 1680000
2568997 1685000
2583690 1690000
2582782 1695000
2579290 1700000
2587065 1705000
2594021 1710000
2644032 1715000
2618331 1720000
2615468 1725000
2653897 1730000
2611171 1735000
2634021 1740000
2678487 1745000
2659253 1750000
2682176 1755000
2669242 1760000
2693727 1765000
2706119 1770000
2698584 1775000
2718340 1780000
2716578 1785000
2743502 1790000
2762499 1795000
2844199 1800000
2958057 1805000
2858938 1810000
2785723 1815000
2818333 1820000
2787376 1825000
2782381 1830000
2807916 1835000
2800208 1840000
2829587 1845000
2819532 1850000
2877782 1855000
2843792 1860000
2817353 1865000
2879869 1870000
2872356 1875000
2879662 1880000
2856443 1885000
2890183 1890000
2885334 1895000
2934798 1900000
2919951 1905000
2883670 1910000
2897513 1915000
2918635 1920000
2985953 1925000
2952293 1930000
2935390 1935000
2964430 1940000
2965043 1945000
2959624 1950000
2989164 1955000
2996429 1960000
2995362 1965000
3016080 1970000
2999190 1975000
3013546 1980000
3037240 1985000
3033782 1990000
3031192 1995000
3018636 2000000
3075310 2005000
3055285 2010000
3027212 2015000
3068019 2020000
3123438 2025000
3071284 2030000
3115937 2035000
3101880 2040000
3118510 2045000
3122818 2050000
3124257 2055000
3156272 2060000
3146645 2065000
3164093 2070000
3164472 2075000
3166404 2080000
3200937 2085000
3183100 2090000
3179262 2095000
3201309 2100000
3220303 2105000
3199515 2110000
3270458 2115000
3221879 2120000
3227808 2125000
3238245 2130000
3289833 2135000
3254847 2140000
3270220 2145000
3242395 2150000
3340576 2155000
3312373 2160000
3296588 2165000
3303208 2170000
3282958 2175000
3368464 2180000
3290820 2185000
3293325 2190000
3303119 2195000
3326183 2200000
3334744 2205000
3332380 2210000
3316906 2215000
3328185 2220000
3379456 2225000
3403566 2230000
3403007 2235000
3413719 2240000
3389750 2245000
3515331 2250000
3541672 2255000
3659588 2260000
3546410 2265000
3430347 2270000
3585868 2275000
3540453 2280000
3543376 2285000
3602471 2290000
3489050 2295000
3477942 2300000
3485242 2305000
3507193 2310000
3502805 2315000
3601659 2320000
3549473 2325000
3529548 2330000
3559547 2335000
3558145 2340000
3563776 2345000
3595036 2350000
3590679 2355000
3607535 2360000
3599618 2365000
3636103 2370000
3775740 2375000
3602874 2380000
3631621 2385000
3651949 2390000
3644588 2395000
3639970 2400000
3636986 2405000
3627628 2410000
3658311 2415000
3641481 2420000
3667325 2425000
3670255 2430000
3696668 2435000
3699234 2440000
3678553 2445000
3699975 2450000
3744211 2455000
3706327 2460000
3706273 2465000
3709376 2470000
3736844 2475000
3747469 2480000
3743631 2485000
3750296 2490000
3750990 2495000
3795130 2500000
