time size
4035852 1500000
3725188 1505000
3872852 1510000
3859662 1515000
3778309 1520000
3766200 1525000
3807391 1530000
3914266 1535000
3925084 1540000
3821996 1545000
4007886 1550000
3868283 1555000
3879611 1560000
3977040 1565000
3985381 1570000
3960462 1575000
4030151 1580000
3976725 1585000
4040659 1590000
4111469 1595000
3951650 1600000
3965898 1605000
3955380 1610000
4215485 1615000
4093402 1620000
4298083 1625000
4055744 1630000
4211191 1635000
4132058 1640000
4251482 1645000
4274150 1650000
4329467 1655000
4287255 1660000
4225623 1665000
4134297 1670000
4303838 1675000
4267862 1680000
4162162 1685000
4286037 1690000
4163336 1695000
4310254 1700000
4386476 1705000
4287901 1710000
4425956 1715000
4518841 1720000
4478185 1725000
4379387 1730000
4284262 1735000
4541886 1740000
4504067 1745000
4364734 1750000
4333095 1755000
4238930 1760000
4308996 1765000
4239411 1770000
4343693 1775000
4404149 1780000
4432389 1785000
4388144 1790000
4378041 1795000
4368555 1800000
4409774 1805000
4401315 1810000
4401773 1815000
4310116 1820000
4477720 1825000
4623133 1830000
4569102 1835000
4665711 1840000
4407430 1845000
4506641 1850000
4467771 1855000
4583864 1860000
4582798 1865000
4494455 1870000
4556555 1875000
4493760 1880000
4491099 1885000
4731906 1890000
4655812 1895000
4550722 1900000
4656363 1905000
4739023 1910000
4675423 1915000
4540339 1920000
4648372 1925000
4677089 1930000
4901501 1935000
4510090 1940000
4828361 1945000
4881183 1950000
4777248 1955000
4719209 1960000
4806922 1965000
4755508 1970000
4769943 1975000
4643030 1980000
4613045 1985000
4736641 1990000
4892840 1995000
4868445 2000000
4875228 2005000
4892565 2010000
4839920 2015000
4892691 2020000
4780369 2025000
4830671 2030000
5077039 2035000
4913028 2040000
4874125 2045000
5622661 2050000
5623223 2055000
5559962 2060000
5480813 2065000
5444105 2070000
5259965 2075000
5257791 2080000
5436718 2085000
5289887 2090000
5580845 2095000
6378222 2100000
6381350 2105000
6606876 2110000
6579379 2115000
6447185 2120000
6625480 2125000
5584532 2130000
5384661 2135000
5170573 2140000
5266064 2145000
5461461 2150000
5743178 2155000
5551138 2160000
5399728 2165000
5563251 2170000
5555849 2175000
5545478 2180000
5436917 2185000
5537752 2190000
5675453 2195000
5726057 2200000
5531264 2205000
5793915 2210000
5630941 2215000
5576503 2220000
5577305 2225000
5666784 2230000
5787090 2235000
5590892 2240000
5749443 2245000
5758090 2250000
5760411 2255000
5916730 2260000
5828952 2265000
5765976 2270000
5860258 2275000
5845732 2280000
5946311 2285000
6317831 2290000
6263148 2295000
7192210 2300000
7322453 2305000
7590060 2310000
6413310 2315000
6492818 2320000
6731826 2325000
6841163 2330000
6488141 2335000
6726341 2340000
6957498 2345000
6797718 2350000
6631297 2355000
6741448 2360000
6840223 2365000
6748562 2370000
6548014 2375000
6623147 2380000
6777872 2385000
7077809 2390000
7077706 2395000
7054172 2400000
7177962 2405000
6633227 2410000
6940909 2415000
6575699 2420000
6838577 2425000
6434104 2430000
6734241 2435000
6911569 2440000
6910450 2445000
6894510 2450000
6853598 2455000
6974348 2460000
7027370 2465000
7101903 2470000
7200745 2475000
6965614 2480000
6940746 2485000
6953087 2490000
7204698 2495000
6906782 2500000
